ID	source_form	phon_form	notes	source	cognate_class	reliability
123	JUSTU			DyenDB	200	A
124	DERETTU			DyenDB	200	A
125	RIVU			DyenDB	200	A
126	VIA			DyenDB	8	A
127	RAIKINA			DyenDB	3	A
128	KANNAU			DyenDB		A
129	ISKUSSERTU			DyenDB		A
132	SALE			DyenDB	2	A
133	RENA			DyenDB	206	A
135	GRATTARE TURA			DyenDB	2	A
136	MARE			DyenDB	200	A
138	SEMENE			DyenDB	200	A
140	ARROTTATU			DyenDB	8	A
141	KURTHU			DyenDB	12	A
144	PEDDE			DyenDB	200	A
145	KELU			DyenDB	3	A
147	MINORE			DyenDB		A
149	UMU			DyenDB	200	A
150	PRANU			DyenDB	202	A
151	THERPENTE			DyenDB	6	A
152	FROKKA			DyenDB		A
153	KARKI			DyenDB	204	A
159	ISTEDDU			DyenDB	4	A
160	RAMU			DyenDB		A
161	PRETA			DyenDB	202	A
162	DERETTU			DyenDB	203	A
164	SOLE			DyenDB	203	A
167	KOA			DyenDB	203	A
168	KUSSU			DyenDB	209	A
169	IN KUE			DyenDB		A
170	ISSOS			DyenDB	207	A
171	GRUSSU			DyenDB	209	A
172	ROMASU			DyenDB		A
174	KUSTU			DyenDB	200	A
175	TUE			DyenDB	200	A
176	TRES			DyenDB	2	A
13	MOSSIKRARE			DyenDB	7	A
16	SURVARE			DyenDB	203	A
19	SUSPIRARE			DyenDB	200	A
20	BRUJARE			DyenDB	212	A
24	BENNERE			DyenDB	206	A
25	KONTARE			DyenDB	203	A
26	SEKARE			DyenDB	207	A
28	MORRERE			DyenDB	3	A
29	ISKAVARE			DyenDB	3	A
32	BIERE			DyenDB	4	A
38	MANNIKARE			DyenDB	4	A
41	RUGERE			DyenDB	5	A
45	TIMERE			DyenDB	205	A
48	GERRARE			DyenDB		A
53	GALLEJJARE			DyenDB	8	A
54	ISKURRERE			DyenDB	209	A
56	VOLARE			DyenDB	5	A
60	ASTRAGARE			DyenDB		A
63	DARE			DyenDB	200	A
72	INTENNERE			DyenDB	200	A
76	KURPIRE			DyenDB	7	A
80	KATHTHARE			DyenDB	3	A
86	UKKIERE			DyenDB	200	A
90	RIDERE			DyenDB	3	A
94	IMBOLARE			DyenDB		A
95	KAMPARE			DyenDB		A
118	JOKARE			DyenDB	3	A
119	ISTRITHTHIRE			DyenDB	200	B
120	ISPINGERE			DyenDB	3	A
121	PROERE			DyenDB	4	A
134	NARRERE			DyenDB	13	A
137	VIDERE			DyenDB	3	A
139	KOSIRE			DyenDB	200	A
142	KANTARE			DyenDB	3	A
143	SEDERE			DyenDB	200	A
146	DURMIRE			DyenDB	4	A
148	NUSKARE			DyenDB		A
154	GRUSPIRE			DyenDB	4	A
155	ISPAKKARE			DyenDB	203	A
156	ISPREMERE			DyenDB	200	A
157	ISTUKKITHTHARE			DyenDB		A
158	ISTARE			DyenDB	202	A
163	SUTHTHARE			DyenDB	202	A
165	UFFRARE			DyenDB	206	A
166	ANATARE			DyenDB	8	A
173	PESSARE			DyenDB	213	A
177	GETTARE			DyenDB	205	A
178	LIGARE			DyenDB	200	A
182	ORTARE			DyenDB		A
184	BOMBERE			DyenDB	4	A
185	ANNARE			DyenDB	200	A
187	LAVARE			DyenDB	4	A
179	LIMBA			DyenDB	200	A
180	DENTE			DyenDB	3	A
181	UNNU			DyenDB		A
183	DUOS			DyenDB	2	A
186	KAENTE			DyenDB	3	A
188	ABBA			DyenDB	3	A
