ID	source_form	phon_form	notes	source	cognate_class	reliability	original_cognate_class
189	EMEIS, MEIS, MAS			DyenDB	189-002	A	189-002
190	BREMENOS			DyenDB	190-010	A	190-010
191	TI			DyenDB	191-003	A	191-003
192	POTE			DyenDB	192-200	A	192-200
193	POU			DyenDB	193-200	A	193-200
194	ASPRAS			DyenDB	194-005	A	194-005
195	POIOS			DyenDB	195-200	A	195-200
196	FARDUS, PLATUS			DyenDB	196-203	A	196-204
197	GUNAIKA			DyenDB	197-200	A	197-200
198	AERAS			DyenDB	198-004	A	198-004
199	FTERO, FTEROUGA			DyenDB	199-200	A	199-200
200	KATHARIDZO, SKOUPIDZO			DyenDB	200-200	A	200-201
201	MADZI, ME			DyenDB	201-202	A	201-203
202	GUNAIKA			DyenDB	202-204	A	202-204
203	DASOS			DyenDB	203-007	A	203-007
204	SKOULEKI			DyenDB	204-002	A	204-002
205	ESEIS, SEIS, SAS			DyenDB	205-002	A	205-002
206	CHRONOS			DyenDB	206-013	A	206-013
207	KITRINOS			DyenDB	207-006	A	207-006
