ID	source_form	phon_form	notes	source	cognate_class	reliability	original_cognate_class
001	GJITH			DyenDB	001-008	A	001-008
002	ENE, NE, E			DyenDB	002-007	A	002-007
003	BAKTIA, SHTASA			DyenDB	003-002	A	003-002
004	HINI			DyenDB	004-010	A	004-010
005	ME			DyenDB		A	
006	SHPINA			DyenDB	006-003	A	006-003
007	KEKJ			DyenDB	007-215	A	007-217
008	ZHABA, KUJA			DyenDB	008-207	A	008-207
009	SEPSE			DyenDB	009-203	A	009-203
010	BARKU, MULLA			DyenDB	010-005	A	010-005
011	MADH			DyenDB	011-200	A	011-200
012	SHPENDI, SHPEZA, ZOGU			DyenDB	012-004	A	012-004
013	KAPSHOJ			DyenDB	013-004	A	013-004
014	ZI			DyenDB	014-011	A	014-011
015	GJAKU			DyenDB	015-007	A	015-007
017	RRASHTI			DyenDB	017-202	A	017-202
019	MARR FRYM			DyenDB	019-004	A	019-004
020	DIGJEM (DJEG)			DyenDB	020-200	A	020-204
021	FEMIJA			DyenDB	021-009	A	021-009
022	REJA			DyenDB	022-002	A	022-002
023	FTOFT			DyenDB	023-008	A	023-008
024	VIJ ( ARDH = INF.)			DyenDB	024-208	A	024-208
025	NUMEROJ			DyenDB	025-008	A	025-008
026	PRES (PRE = INF.)			DyenDB	026-005	A	026-005
027	DITA			DyenDB	027-003	A	027-003
028	VDES (VDEK = INF.)			DyenDB	028-004	A	028-004
029	GERMOJ			DyenDB	029-210	A	029-210
030	TROK, ZHGRYM			DyenDB	030-200	A	030-202
031	KJENI			DyenDB	031-009	A	031-009
032	PI			DyenDB	032-004	A	032-004
033	THAT			DyenDB	033-003	A	033-003
034	NUK PREFET			DyenDB	034-009	A	034-009
035	PLUHUNI			DyenDB	035-002	A	035-002
036	VESHI			DyenDB	036-002	A	036-002
037	DHEU			DyenDB	037-200	A	037-200
038	HA (HANGER = INF.)			DyenDB	038-200	A	038-200
039	VEJA			DyenDB	039-006	A	039-006
040	SYNI			DyenDB	040-007	A	040-007
041	BI (RA, RAN = INF.)			DyenDB	041-011	A	041-011
042	GJAT, LARG			DyenDB	042-005	A	042-005
043	DHJAMI, LYRA, YNDYRA			DyenDB	043-208	A	043-209
044	ATI			DyenDB	044-200	A	044-200
045	DRUJ, DRUHEM			DyenDB	045-007	A	045-007
046	PENDA			DyenDB	046-004	A	046-004
047	PAK			DyenDB	047-006	A	047-006
048	LUFTOJ			DyenDB	048-007	A	048-007
050	ZJARRI			DyenDB	050-008	A	050-008
051	PESHKU			DyenDB	051-008	A	051-008
052	PES			DyenDB	052-002	A	052-002
054	RRJEDH			DyenDB	054-006	A	054-006
